pref;uptime;ax;ay;az;gx;gy;gz;mx;my;mz;pressure;altitude;tempreature;simulation;one;two;three;four;five;six;seven;eight
DAT;252395; 0.023; 0.052; 1.077; 0.140; 5.285; 44.590; -0.853; -0.100; -2.712; 964.595; 317.601; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;252483; 0.025; 0.053; 1.086; -0.175; 4.725; 39.165; -0.865; -0.103; -2.726; 964.564; 317.860; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;252527; 0.023; 0.058; 1.064; -0.525; 3.465; 36.750; -0.865; -0.103; -2.726; 964.621; 317.396; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;252593; 0.023; 0.058; 1.025; -1.645; 0.245; 31.570; -0.872; -0.101; -2.718; 964.663; 317.096; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;252662; 0.025; 0.043; 0.981; -2.065; -1.960; 26.670; -0.881; -0.101; -2.722; 964.764; 316.345; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;252706; 0.029; 0.052; 0.980; -2.205; -3.675; 25.200; -0.881; -0.101; -2.722; 964.764; 316.137; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;252750; 0.034; 0.046; 0.955; -2.415; -5.705; 22.085; -0.881; -0.101; -2.722; 964.711; 316.469; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;252838; 0.009; 0.051; 0.911; -0.035; -5.075; 15.960; -0.893; -0.094; -2.720; 964.656; 317.030; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;252884; 0.017; 0.063; 0.944; 0.700; -5.950; 14.770; -0.903; -0.097; -2.725; 964.656; 317.058; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;252950; 0.021; 0.053; 0.942; 3.045; -5.215; 10.430; -0.903; -0.097; -2.725; 964.726; 316.468; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;252994; 0.013; 0.038; 0.942; 4.795; -4.760; 7.595; -0.912; -0.093; -2.727; 964.789; 316.046; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;253060; 0.025; 0.055; 0.948; 6.230; -4.760; 3.150; -0.918; -0.095; -2.727; 964.713; 316.402; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;253126; 0.007; 0.036; 0.984; 7.840; -3.605; -1.225; -0.918; -0.095; -2.727; 964.713; 316.562; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;253170; 0.027; 0.049; 0.985; 7.980; -2.695; -3.220; -0.917; -0.093; -2.724; 964.742; 316.334; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;253214; 0.007; 0.046; 1.011; 7.700; -2.590; -6.930; -0.917; -0.093; -2.724; 964.804; 315.912; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;253302; 0.036; 0.035; 1.049; 5.355; -4.165; -13.440; -0.915; -0.098; -2.726; 964.799; 315.831; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;253346; 0.016; 0.047; 1.049; 4.025; -5.320; -15.645; -0.915; -0.098; -2.726; 964.799; 315.823; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;253434; 0.034; 0.029; 1.059; -0.140; -6.440; -23.905; -0.916; -0.106; -2.727; 964.717; 316.519; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;253478; 0.013; 0.036; 1.069; -1.540; -6.125; -27.195; -0.905; -0.104; -2.725; 964.911; 314.955; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;253544; 0.021; 0.045; 1.072; -3.045; -3.150; -31.430; -0.905; -0.104; -2.725; 964.906; 314.883; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;253610; 0.023; 0.053; 1.049; -2.660; -2.310; -36.295; -0.899; -0.100; -2.726; 964.906; 314.892; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;253654; 0.012; 0.060; 1.026; -1.960; 0.735; -39.585; -0.886; -0.091; -2.727; 964.885; 315.063; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;253698; 0.034; 0.062; 1.008; -0.595; 0.665; -43.365; -0.886; -0.091; -2.727; 964.882; 315.091; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;253764; 0.015; 0.050; 0.983; 2.240; 3.780; -47.355; -0.871; -0.084; -2.734; 964.882; 315.098; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;253830; 0.023; 0.043; 0.956; 4.970; 4.480; -51.275; -0.871; -0.084; -2.734; 964.953; 314.493; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;253896; 0.021; 0.046; 0.930; 7.910; 4.270; -55.755; -0.850; -0.080; -2.726; 964.897; 314.941; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;253940; 0.033; 0.043; 0.932; 10.255; 3.255; -58.625; -0.850; -0.080; -2.726; 964.961; 314.549; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;254006; 0.036; 0.040; 0.967; 12.530; 1.295; -62.195; -0.823; -0.079; -2.722; 964.961; 314.413; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;254072; 0.027; 0.044; 0.932; 14.210; 0.700; -67.585; -0.800; -0.075; -2.723; 964.976; 314.286; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;254116; 0.019; 0.030; 0.900; 14.420; 0.630; -69.475; -0.800; -0.075; -2.723; 965.109; 313.420; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;254182; 0.026; 0.031; 0.893; 13.370; -0.280; -73.990; -0.780; -0.075; -2.722; 965.071; 313.384; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;254250; 0.017; 0.051; 0.918; 13.755; -0.875; -76.090; -0.756; -0.063; -2.709; 965.071; 313.461; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;254294; 0.019; 0.049; 0.955; 14.945; -1.645; -78.680; -0.756; -0.063; -2.709; 965.131; 312.971; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;254360; 0.014; 0.036; 0.937; 15.645; -0.910; -82.845; -0.728; -0.054; -2.707; 965.074; 313.400; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;254426; 0.018; 0.051; 0.939; 16.170; 0.280; -86.940; -0.728; -0.054; -2.707; 965.102; 313.250; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;254470; 0.016; 0.051; 0.966; 16.695; 1.750; -89.670; -0.712; -0.035; -2.705; 965.102; 313.195; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;254536; 0.017; 0.042; 1.013; 15.470; 6.965; -93.310; -0.712; -0.035; -2.705; 965.140; 312.881; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;254580; 0.019; 0.059; 1.021; 14.315; 9.450; -97.125; -0.684; -0.010; -2.694; 965.224; 312.315; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;254624; 0.026; 0.042; 1.033; 12.250; 11.830; -100.695; -0.684; -0.010; -2.694; 965.224; 312.143; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;254690; 0.017; 0.053; 1.026; 7.210; 14.980; -104.510; -0.662; 0.025; -2.688; 965.148; 312.753; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;254734; 0.041; 0.052; 1.052; 4.060; 13.580; -107.170; -0.662; 0.025; -2.688; 965.148; 312.792; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;254800; 0.031; 0.042; 1.117; 0.770; 10.535; -111.510; -0.640; 0.070; -2.685; 965.232; 312.075; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;254844; 0.025; 0.054; 1.127; -2.135; 8.645; -115.465; -0.640; 0.070; -2.685; 965.357; 311.048; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;254888; 0.024; 0.052; 1.154; -5.845; 6.650; -117.285; -0.627; 0.123; -2.674; 965.357; 310.984; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;254954; 0.036; 0.063; 1.171; -10.325; 1.575; -120.575; -0.636; 0.195; -2.672; 965.198; 312.337; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;254998; 0.025; 0.047; 1.181; -13.090; -3.010; -123.305; -0.636; 0.195; -2.672; 965.295; 311.726; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;255042; 0.027; 0.052; 1.200; -15.050; -7.105; -116.935; -0.636; 0.195; -2.672; 965.295; 311.531; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;255108; 0.014; 0.052; 1.142; -16.835; -13.335; -129.430; -0.654; 0.261; -2.680; 965.313; 311.365; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;255152; 0.034; 0.037; 1.135; -16.520; -16.170; -131.880; -0.703; 0.321; -2.671; 965.372; 310.975; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;255218; 0.014; 0.043; 1.092; -13.720; -20.160; -134.260; -0.703; 0.321; -2.671; 965.372; 310.848; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;255262; 0.016; 0.043; 1.052; -9.905; -19.880; -137.550; -0.770; 0.381; -2.676; 965.336; 311.138; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;255306; 0.023; 0.045; 1.003; -5.775; -19.880; -138.425; -0.770; 0.381; -2.676; 965.342; 311.118; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;255372; 0.011; 0.038; 0.947; 1.015; -16.415; -141.785; -0.847; 0.412; -2.671; 965.342; 311.107; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;255416; 0.006; 0.019; 0.956; 4.865; -11.690; -141.295; -0.847; 0.412; -2.671; 965.435; 310.354; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;255460; 0.019; 0.038; 0.932; 9.660; -7.875; -142.380; -0.934; 0.418; -2.674; 965.368; 310.739; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;255526; 0.013; 0.024; 0.914; 13.615; 2.205; -144.200; -0.934; 0.418; -2.674; 965.368; 310.878; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;255570; 0.034; 0.050; 0.875; 15.330; 7.280; -145.635; -1.005; 0.403; -2.672; 965.311; 311.350; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;255636; 0.045; 0.048; 0.902; 17.710; 14.000; -148.085; -1.005; 0.403; -2.672; 965.406; 310.759; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;255680; 0.058; 0.045; 0.904; 17.500; 17.640; -149.975; -1.069; 0.366; -2.686; 965.406; 310.564; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;255724; 0.057; 0.060; 0.902; 18.480; 19.810; -153.230; -1.069; 0.366; -2.686; 965.386; 310.713; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;255790; 0.062; 0.070; 0.944; 17.885; 22.890; -158.165; -1.114; 0.310; -2.694; 965.500; 309.987; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;255834; 0.067; 0.060; 1.009; 15.890; 22.820; -160.300; -1.114; 0.310; -2.694; 965.500; 309.758; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;255878; 0.071; 0.068; 1.015; 14.875; 22.085; -163.660; -1.143; 0.251; -2.707; 965.463; 309.982; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;255944; 0.065; 0.058; 1.040; 12.040; 20.160; -167.965; -1.154; 0.177; -2.717; 965.495; 309.852; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;255988; 0.040; 0.080; 1.054; 9.310; 18.200; -170.800; -1.154; 0.177; -2.717; 965.495; 309.789; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;256098; 0.034; 0.066; 1.106; 0.665; 14.280; -176.610; -1.140; 0.107; -2.717; 965.565; 309.175; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;256142; 0.032; 0.078; 1.124; -2.870; 10.885; -178.990; -1.121; 0.050; -2.720; 965.551; 309.288; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;256186; 0.028; 0.074; 1.163; -7.525; 7.630; -180.775; -1.121; 0.050; -2.720; 965.563; 309.217; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;256296; -0.107; 0.078; 1.223; -14.385; 1.575; -185.570; -1.087; 0.001; -2.725; 965.612; 308.793; -3; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;256340; 0.001; 0.066; 1.206; -16.975; 0.630; -187.390; -1.087; 0.001; -2.725; 965.612; 308.768; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;256384; -0.014; 0.076; 1.198; -18.550; 0.385; -190.155; -1.043; -0.032; -2.735; 965.664; 308.345; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;256473; 0.000; 0.061; 1.141; -19.495; -2.100; -194.600; -0.990; -0.042; -2.739; 965.630; 308.605; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;256539; -0.012; 0.036; 1.139; -19.775; -3.010; -196.350; -0.990; -0.042; -2.739; 965.690; 308.119; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;256627; 0.001; 0.039; 1.086; -16.485; -7.420; -199.150; -0.942; -0.040; -2.737; 965.726; 307.780; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;256673; 0.002; 0.036; 1.057; -14.630; -10.465; -199.010; -0.903; -0.022; -2.747; 965.690; 308.009; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;256717; 0.013; 0.020; 0.886; -11.305; -13.370; -200.445; -0.903; -0.022; -2.747; 965.690; 308.082; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;256827; 0.005; 0.023; 0.965; -0.315; -18.060; -201.075; -0.863; 0.009; -2.748; 965.740; 307.797; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;256896; 0.014; 0.008; 0.948; 5.040; -18.165; -201.320; -0.851; 0.037; -2.758; 965.740; 307.657; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;256962; 0.018; 0.017; 0.936; 8.295; -17.080; -201.040; -0.848; 0.060; -2.769; 965.765; 307.444; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;257050; 0.030; 0.006; 0.915; 11.690; -13.720; -203.700; -0.845; 0.082; -2.766; 965.759; 307.491; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;257094; 0.029; 0.010; 0.908; 12.285; -11.410; -203.035; -0.845; 0.082; -2.766; 965.778; 307.341; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;257182; 0.032; 0.013; 0.891; 9.940; -8.155; -204.470; -0.845; 0.097; -2.767; 965.869; 306.584; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;257248; 0.033; 0.012; 0.899; 7.070; -8.085; -204.225; -0.846; 0.120; -2.768; 965.783; 307.234; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;257292; 0.033; 0.020; 0.895; 4.445; -7.875; -205.345; -0.846; 0.120; -2.768; 965.783; 307.277; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;257380; 0.042; 0.028; 0.909; -1.120; -10.185; -208.180; -0.858; 0.138; -2.763; 965.802; 307.115; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;257446; 0.033; 0.027; 0.910; -6.965; -12.775; -209.405; -0.880; 0.154; -2.768; 965.849; 306.714; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;257490; 0.041; 0.021; 0.888; -10.570; -16.380; -211.855; -0.880; 0.154; -2.768; 965.925; 306.091; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;257556; 0.028; 0.029; 0.922; -13.825; -21.245; -211.715; -0.918; 0.181; -2.771; 965.927; 306.039; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;257600; 0.021; 0.041; 0.955; -14.910; -25.445; -212.590; -0.918; 0.181; -2.771; 965.927; 306.035; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;257666; 0.050; 0.035; 1.112; -16.590; -32.900; -213.185; -0.967; 0.189; -2.764; 965.976; 305.640; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;257732; 0.024; 0.053; 1.046; -13.720; -38.535; -212.555; -0.967; 0.189; -2.764; 965.897; 306.255; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;257776; 0.011; 0.062; 1.076; -10.745; -41.790; -214.060; -1.022; 0.182; -2.759; 965.897; 306.295; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;257842; 0.022; 0.047; 1.127; -5.040; -44.135; -213.150; -1.077; 0.149; -2.753; 965.899; 306.281; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;257908; 0.022; 0.047; 1.161; 2.450; -43.505; -214.410; -1.077; 0.149; -2.753; 965.977; 305.618; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;257952; 0.000; 0.038; 1.163; 7.700; -40.985; -215.285; -1.118; 0.087; -2.732; 966.009; 305.395; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;258018; 0.014; 0.051; 1.150; 14.875; -36.015; -215.320; -1.118; 0.087; -2.732; 966.009; 305.327; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;258084; 0.011; 0.039; 1.110; 20.230; -29.190; -215.390; -1.122; 0.005; -2.724; 966.117; 304.398; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;258150; 0.008; 0.021; 1.075; 22.470; -20.405; -217.770; -1.089; -0.078; -2.703; 966.107; 304.473; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;258194; 0.016; 0.036; 1.018; 22.470; -16.520; -216.755; -1.089; -0.078; -2.703; 966.089; 304.589; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;258238; 0.013; 0.028; 1.037; 22.400; -14.420; -217.000; -1.025; -0.143; -2.692; 966.089; 304.625; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;258304; 0.018; 0.035; 0.992; 21.035; -13.055; -216.720; -1.025; -0.143; -2.692; 966.097; 304.565; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;258370; 0.021; 0.020; 0.960; 17.535; -12.635; -215.705; -0.931; -0.178; -2.685; 966.036; 305.056; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;258414; 0.023; 0.028; 0.946; 16.905; -14.035; -215.215; -0.931; -0.178; -2.685; 966.036; 305.086; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;258480; 0.019; 0.025; 0.911; 17.535; -16.100; -213.220; -0.831; -0.175; -2.674; 966.098; 304.559; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;258546; 0.031; 0.003; 0.895; 17.990; -17.605; -213.325; -0.747; -0.138; -2.676; 966.137; 304.237; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;258612; 0.014; 0.008; 0.874; 18.620; -17.990; -212.870; -0.747; -0.138; -2.676; 966.140; 304.191; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;258656; 0.010; 0.020; 0.869; 18.550; -18.095; -212.170; -0.682; -0.070; -2.683; 966.140; 304.189; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;258722; 0.023; 0.009; 0.754; 17.815; -17.640; -210.700; -0.682; -0.070; -2.683; 966.145; 304.147; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;258788; 0.012; 0.014; 0.884; 15.155; -18.095; -208.880; -0.640; 0.009; -2.693; 966.131; 304.262; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;258854; 0.009; 0.017; 0.858; 13.895; -17.570; -206.990; -0.635; 0.096; -2.695; 966.208; 303.642; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;258898; 0.031; -0.007; 0.876; 12.250; -18.795; -206.465; -0.635; 0.096; -2.695; 966.208; 303.603; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;258964; 0.009; 0.012; 0.881; 9.870; -20.895; -204.050; -0.660; 0.189; -2.700; 966.103; 304.492; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;259011; 0.009; -0.003; 0.912; 0.140; -19.985; -202.580; -0.660; 0.189; -2.700; 966.339; 302.589; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;259077; 0.013; 0.007; 0.935; 9.065; -22.295; -200.200; -0.717; 0.261; -2.713; 966.324; 302.562; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;259143; 0.013; 0.004; 0.989; 9.240; -20.055; -198.905; -0.802; 0.315; -2.725; 966.324; 302.592; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;259190; 0.029; 0.005; 1.009; 9.730; -18.375; -199.185; -0.802; 0.315; -2.725; 966.326; 302.573; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;259256; 0.018; 0.013; 1.017; 8.610; -15.435; -196.840; -0.886; 0.338; -2.726; 966.264; 303.078; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;259322; 0.027; 0.009; 1.045; 6.860; -12.565; -196.315; -0.886; 0.338; -2.726; 966.397; 302.249; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;259366; 0.037; 0.019; 0.992; 5.670; -10.535; -196.070; -0.968; 0.333; -2.730; 966.397; 301.980; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;259432; 0.043; 0.027; 0.971; 5.355; -8.225; -195.580; -1.049; 0.305; -2.725; 966.347; 302.383; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;259476; 0.044; 0.011; 0.956; 4.900; -6.895; -194.635; -1.049; 0.305; -2.725; 966.432; 301.839; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;259520; 0.043; 0.008; 0.996; 5.355; -5.775; -194.845; -1.049; 0.305; -2.725; 966.432; 301.667; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;259586; 0.043; 0.010; 0.976; 5.460; -3.675; -193.165; -1.112; 0.251; -2.727; 966.478; 301.281; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;259630; 0.051; 0.039; 0.973; 5.530; -2.870; -193.445; -1.142; 0.178; -2.723; 966.479; 301.252; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;259696; 0.058; 0.039; 1.009; 6.895; -0.805; -191.275; -1.142; 0.178; -2.723; 966.479; 301.249; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;259740; 0.049; 0.046; 1.041; 8.260; 0.280; -191.310; -1.149; 0.104; -2.720; 966.464; 301.374; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;259784; 0.039; 0.059; 1.052; 10.325; 2.030; -190.995; -1.149; 0.104; -2.720; 966.464; 301.382; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;259850; 0.049; 0.047; 1.062; 12.180; 3.325; -189.245; -1.133; 0.024; -2.717; 966.567; 300.501; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;259894; 0.032; 0.066; 1.059; 13.685; 4.235; -188.825; -1.133; 0.024; -2.717; 966.580; 300.385; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;259938; 0.055; 0.060; 1.073; 14.105; 5.110; -186.795; -1.082; -0.044; -2.717; 966.580; 300.378; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;260004; 0.027; 0.061; 1.045; 13.370; 3.955; -187.670; -1.082; -0.044; -2.717; 966.576; 300.404; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;260048; 0.028; 0.082; 1.036; 12.075; 4.550; -184.975; -1.020; -0.089; -2.717; 966.510; 300.835; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;260092; 0.040; 0.078; 1.004; 10.255; 2.485; -184.275; -1.020; -0.089; -2.717; 966.510; 300.969; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;260158; 0.028; 0.072; 0.973; 5.845; -2.030; -184.870; -0.948; -0.125; -2.703; 966.555; 300.595; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;260202; 0.023; 0.078; 0.988; 3.990; -7.560; -183.470; -0.948; -0.125; -2.703; 966.600; 300.296; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;260246; 0.009; 0.088; 0.992; 1.120; -12.460; -183.050; -0.877; -0.120; -2.711; 966.600; 300.204; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;260312; 0.008; 0.059; 1.026; -1.540; -21.630; -180.040; -0.877; -0.120; -2.711; 966.535; 300.729; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;260378; -0.010; 0.066; 1.013; -3.150; -29.680; -178.745; -0.817; -0.103; -2.720; 966.632; 299.976; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;260422; -0.018; 0.059; 0.982; -2.170; -32.900; -176.925; -0.817; -0.103; -2.720; 966.632; 299.928; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;260466; -0.014; 0.068; 1.001; -1.820; -34.685; -175.910; -0.781; -0.059; -2.726; 966.636; 299.891; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;260532; -0.026; 0.058; 1.045; -0.525; -32.795; -175.000; -0.764; -0.012; -2.736; 966.708; 299.420; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;260576; -0.022; 0.061; 1.041; 1.155; -30.030; -175.035; -0.764; -0.012; -2.736; 966.708; 299.274; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;260620; -0.032; 0.025; 1.035; 0.910; -25.445; -174.720; -0.764; -0.012; -2.736; 966.611; 300.054; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;260686; -0.028; 0.017; 1.011; 1.435; -18.830; -172.165; -0.768; 0.037; -2.751; 966.682; 299.645; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;260730; -0.028; 0.012; 1.021; 0.105; -15.050; -171.780; -0.761; 0.085; -2.753; 966.682; 299.502; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;260796; -0.031; 0.018; 0.989; -0.105; -9.030; -167.965; -0.761; 0.085; -2.753; 966.775; 298.693; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;260840; -0.016; 0.024; 0.980; 0.805; -5.495; -166.600; -0.770; 0.135; -2.759; 966.802; 298.511; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;260906; -0.012; 0.023; 0.931; 1.820; -0.735; -161.735; -0.770; 0.135; -2.759; 966.802; 298.455; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
